feature,mean_abs_model_contribution,coefficient,model,importance_type
county_WHITLEY,0.0,0.0,Control Model,standardized_logit_contribution
county_WARREN,0.0,0.0,Control Model,standardized_logit_contribution
county_SUMMERS,0.0,0.0,Control Model,standardized_logit_contribution
county_LEXINGTON,0.0,0.0,Control Model,standardized_logit_contribution
county_STOKES,0.0,0.0,Control Model,standardized_logit_contribution
county_DECATUR,0.0,0.0,Control Model,standardized_logit_contribution
county_CHESTERFIELD,0.0,0.0,Control Model,standardized_logit_contribution
county_CLARK,0.0,0.0,Control Model,standardized_logit_contribution
county_CLERMONT,0.0,0.0,Control Model,standardized_logit_contribution
county_COLFAX,0.0,0.0,Control Model,standardized_logit_contribution
county_CRENSHAW,0.0,0.0,Control Model,standardized_logit_contribution
county_CUMBERLAND,0.0,0.0,Control Model,standardized_logit_contribution
county_DALLAS,0.0,0.0,Control Model,standardized_logit_contribution
county_DAVIS,0.0,0.0,Control Model,standardized_logit_contribution
county_DELAWARE,0.0,0.0,Control Model,standardized_logit_contribution
county_FLORENCE,0.0,0.0,Control Model,standardized_logit_contribution
county_DIXIE,0.0,0.0,Control Model,standardized_logit_contribution
county_DUBOIS,0.0,0.0,Control Model,standardized_logit_contribution
county_DYER,0.0,0.0,Control Model,standardized_logit_contribution
county_EDGAR,0.0,0.0,Control Model,standardized_logit_contribution
county_EFFINGHAM,0.0,0.0,Control Model,standardized_logit_contribution
county_ELMORE,0.0,0.0,Control Model,standardized_logit_contribution
county_ERIE,0.0,0.0,Control Model,standardized_logit_contribution
county_FAIRFAX,0.0,0.0,Control Model,standardized_logit_contribution
county_CHAMPAIGN,0.0,0.0,Control Model,standardized_logit_contribution
county_CENTRE,0.0,0.0,Control Model,standardized_logit_contribution
county_CATAWBA,0.0,0.0,Control Model,standardized_logit_contribution
county_CALHOUN,0.0,0.0,Control Model,standardized_logit_contribution
client_contract_The_Funds_92,0.0,0.0,Control Model,standardized_logit_contribution
client_contract_The_Funds_CM,0.0,0.0,Control Model,standardized_logit_contribution
county_ALEXANDER,0.0,0.0,Control Model,standardized_logit_contribution
county_APACHE,0.0,0.0,Control Model,standardized_logit_contribution
county_AROOSTOOK,0.0,0.0,Control Model,standardized_logit_contribution
county_BANDERA,0.0,0.0,Control Model,standardized_logit_contribution
county_BARREN,0.0,0.0,Control Model,standardized_logit_contribution
county_BEAVER,0.0,0.0,Control Model,standardized_logit_contribution
county_BLAIR,0.0,0.0,Control Model,standardized_logit_contribution
county_BOWMAN,0.0,0.0,Control Model,standardized_logit_contribution
county_BOYD,0.0,0.0,Control Model,standardized_logit_contribution
county_BRADLEY,0.0,0.0,Control Model,standardized_logit_contribution
county_BREVARD,0.0,0.0,Control Model,standardized_logit_contribution
county_BRISTOL_CITY,0.0,0.0,Control Model,standardized_logit_contribution
county_BRUNSWICK,0.0,0.0,Control Model,standardized_logit_contribution
county_BURKE,0.0,0.0,Control Model,standardized_logit_contribution
county_CALDWELL,0.0,0.0,Control Model,standardized_logit_contribution
county_FLATHEAD,0.0,0.0,Control Model,standardized_logit_contribution
county_FOREST,0.0,0.0,Control Model,standardized_logit_contribution
county_STANLY,0.0,0.0,Control Model,standardized_logit_contribution
county_RICHLAND,0.0,0.0,Control Model,standardized_logit_contribution
county_OWEN,0.0,0.0,Control Model,standardized_logit_contribution
county_PARK,0.0,0.0,Control Model,standardized_logit_contribution
county_PICKAWAY,0.0,0.0,Control Model,standardized_logit_contribution
county_PINAL,0.0,0.0,Control Model,standardized_logit_contribution
county_PINELLAS,0.0,0.0,Control Model,standardized_logit_contribution
county_POCAHONTAS,0.0,0.0,Control Model,standardized_logit_contribution
county_POWELL,0.0,0.0,Control Model,standardized_logit_contribution
county_PRINCE_GEORGES,0.0,0.0,Control Model,standardized_logit_contribution
county_RIO_BLANCO,0.0,0.0,Control Model,standardized_logit_contribution
county_FORSYTH,0.0,0.0,Control Model,standardized_logit_contribution
county_ROGERS,0.0,0.0,Control Model,standardized_logit_contribution
county_SAINT_JOHNS,0.0,0.0,Control Model,standardized_logit_contribution
county_SAN_JUAN,0.0,0.0,Control Model,standardized_logit_contribution
county_SANPETE,0.0,0.0,Control Model,standardized_logit_contribution
county_SANTA_FE,0.0,0.0,Control Model,standardized_logit_contribution
county_SARASOTA,0.0,0.0,Control Model,standardized_logit_contribution
county_SMYTH,0.0,0.0,Control Model,standardized_logit_contribution
county_SPARTANBURG,0.0,0.0,Control Model,standardized_logit_contribution
county_ORANGE,0.0,0.0,Control Model,standardized_logit_contribution
county_NEW_LONDON,0.0,0.0,Control Model,standardized_logit_contribution
county_NASSAU,0.0,0.0,Control Model,standardized_logit_contribution
county_MORTON,0.0,0.0,Control Model,standardized_logit_contribution
county_GASTON,0.0,0.0,Control Model,standardized_logit_contribution
county_GRAYSON,0.0,0.0,Control Model,standardized_logit_contribution
county_HART,0.0,0.0,Control Model,standardized_logit_contribution
county_HERNANDO,0.0,0.0,Control Model,standardized_logit_contribution
county_HILLSBOROUGH,0.0,0.0,Control Model,standardized_logit_contribution
county_HUERFANO,0.0,0.0,Control Model,standardized_logit_contribution
county_JESSAMINE,0.0,0.0,Control Model,standardized_logit_contribution
county_JOHNSTON,0.0,0.0,Control Model,standardized_logit_contribution
county_LA_PORTE,0.0,0.0,Control Model,standardized_logit_contribution
county_LAUREL,0.0,0.0,Control Model,standardized_logit_contribution
county_LEHIGH,0.0,0.0,Control Model,standardized_logit_contribution
county_LETCHER,0.0,0.0,Control Model,standardized_logit_contribution
county_LEWIS,0.0,0.0,Control Model,standardized_logit_contribution
county_MCDONOUGH,0.0,0.0,Control Model,standardized_logit_contribution
county_MCDOWELL,0.0,0.0,Control Model,standardized_logit_contribution
county_MCMINN,0.0,0.0,Control Model,standardized_logit_contribution
county_MESA,0.0,0.0,Control Model,standardized_logit_contribution
risk_tier_Missing,0.0,0.0,Control Model,standardized_logit_contribution
