feature,mean_abs_benefit_contribution,mean_signed_benefit_contribution,pct_positive_benefit_contribution,control_coefficient,treated_coefficient,coefficient_difference,importance_type
client_contract_The_Funds_92,0.0001398064450786756,-2.1380833302082666e-06,0.15828092243186584,0.0,-0.0001914910731679812,0.0001914910731679812,glmnet_standardized_logit_contribution_difference
substance_use_flag,7.349704334477503e-05,6.192725288397604e-06,0.9669811320754716,0.007184986119532833,0.007389914761382403,-0.00020492864184957008,glmnet_standardized_logit_contribution_difference
county_UPSHUR,5.172268301727017e-05,-1.6422547741428226e-05,0.0010482180293501049,0.035568500512215266,0.034810659949420376,0.0007578405627948898,glmnet_standardized_logit_contribution_difference
county_BRUNSWICK,4.6686511211676425e-05,4.6686511211676425e-05,1.0,0.0,0.0022021983294625226,-0.0022021983294625226,glmnet_standardized_logit_contribution_difference
county_WIRT,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_WHITLEY,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_NEW_LONDON,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_BRISTOL_CITY,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_GRAYSON,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_SUMTER,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_WRIGHT,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_STANLY,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_DELAWARE,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_VERMILLION,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_BREVARD,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_RIO_BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
state_CT,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_LA_PORTE,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_PINAL,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
state_DE,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_SANPETE,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_CALDWELL,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_POWELL,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_SAINT_JOHNS,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_FORSYTH,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_FLORENCE,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_MCDONOUGH,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_PICKAWAY,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_MESA,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_EFFINGHAM,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_ELMORE,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_SUSSEX,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
